"Step","[No Pretraining]SafeLTAPPO-JSQDiscreteActor_N2S3_TRAIN_20230726-130159 - rollout_summary/mean_backlog","[No Pretraining]SafeLTAPPO-JSQDiscreteActor_N2S3_TRAIN_20230726-130159 - rollout_summary/mean_backlog__MIN","[No Pretraining]SafeLTAPPO-JSQDiscreteActor_N2S3_TRAIN_20230726-130159 - rollout_summary/mean_backlog__MAX"
"1640751","1.6328125","1.6328125","1.6328125"
"1641304","1.67578125","1.67578125","1.67578125"
"1641857","1.62109375","1.62109375","1.62109375"
"1642410","1.615234375","1.615234375","1.615234375"
"1642963","1.591796875","1.591796875","1.591796875"
"1643516","1.654296875","1.654296875","1.654296875"
"1644069","1.580078125","1.580078125","1.580078125"
"1644622","1.6640625","1.6640625","1.6640625"
"1645175","1.58984375","1.58984375","1.58984375"
"1645728","1.853515625","1.853515625","1.853515625"
"1646281","1.759765625","1.759765625","1.759765625"
"1646834","1.681640625","1.681640625","1.681640625"
"1647387","1.599609375","1.599609375","1.599609375"
"1647940","1.556640625","1.556640625","1.556640625"
"1648493","1.5625","1.5625","1.5625"
"1649046","1.634765625","1.634765625","1.634765625"
"1649599","1.529296875","1.529296875","1.529296875"
"1650152","1.58984375","1.58984375","1.58984375"
"1650705","1.595703125","1.595703125","1.595703125"
"1651258","1.572265625","1.572265625","1.572265625"
"1651811","1.662109375","1.662109375","1.662109375"
"1652364","1.625","1.625","1.625"
"1652917","1.71484375","1.71484375","1.71484375"
"1653470","1.65625","1.65625","1.65625"
"1654023","1.626953125","1.626953125","1.626953125"
"1654576","1.65234375","1.65234375","1.65234375"
"1655129","1.583984375","1.583984375","1.583984375"
"1655682","1.5859375","1.5859375","1.5859375"
"1656235","1.591796875","1.591796875","1.591796875"
"1656788","1.6171875","1.6171875","1.6171875"
"1657341","1.611328125","1.611328125","1.611328125"
"1657894","1.5859375","1.5859375","1.5859375"
"1658447","1.72265625","1.72265625","1.72265625"
"1659000","1.6484375","1.6484375","1.6484375"
"1659553","1.6875","1.6875","1.6875"
"1660106","1.681640625","1.681640625","1.681640625"
"1660659","1.599609375","1.599609375","1.599609375"
"1661212","1.69921875","1.69921875","1.69921875"
"1661765","1.75","1.75","1.75"
"1662318","1.583984375","1.583984375","1.583984375"
"1662871","1.755859375","1.755859375","1.755859375"
"1663424","1.576171875","1.576171875","1.576171875"
"1663977","1.71484375","1.71484375","1.71484375"
"1664530","1.611328125","1.611328125","1.611328125"
"1665083","1.65234375","1.65234375","1.65234375"
"1665636","1.64453125","1.64453125","1.64453125"
"1666189","1.5078125","1.5078125","1.5078125"
"1666742","1.61328125","1.61328125","1.61328125"
"1667295","1.67578125","1.67578125","1.67578125"
"1667848","1.7109375","1.7109375","1.7109375"
"1668401","1.595703125","1.595703125","1.595703125"
"1668954","1.662109375","1.662109375","1.662109375"
"1669507","1.673828125","1.673828125","1.673828125"
"1670060","1.712890625","1.712890625","1.712890625"
"1670613","1.634765625","1.634765625","1.634765625"
"1671166","1.513671875","1.513671875","1.513671875"
"1671719","1.59765625","1.59765625","1.59765625"
"1672272","1.611328125","1.611328125","1.611328125"
"1672825","1.708984375","1.708984375","1.708984375"
"1673378","1.623046875","1.623046875","1.623046875"
"1673931","1.611328125","1.611328125","1.611328125"
"1674484","1.466796875","1.466796875","1.466796875"
"1675037","1.583984375","1.583984375","1.583984375"
"1675590","1.65234375","1.65234375","1.65234375"
"1676143","1.6328125","1.6328125","1.6328125"
"1676696","1.662109375","1.662109375","1.662109375"
"1677249","1.626953125","1.626953125","1.626953125"
"1677802","1.748046875","1.748046875","1.748046875"
"1678355","1.603515625","1.603515625","1.603515625"
"1678908","1.76953125","1.76953125","1.76953125"
"1679461","1.552734375","1.552734375","1.552734375"
"1680014","1.716796875","1.716796875","1.716796875"
"1680567","1.55859375","1.55859375","1.55859375"
"1681120","1.67578125","1.67578125","1.67578125"
"1681673","1.681640625","1.681640625","1.681640625"
"1682226","1.798828125","1.798828125","1.798828125"
"1682779","1.658203125","1.658203125","1.658203125"
"1683332","1.6171875","1.6171875","1.6171875"
"1683885","1.71484375","1.71484375","1.71484375"
"1684438","1.58203125","1.58203125","1.58203125"
"1684991","1.615234375","1.615234375","1.615234375"
"1685544","1.607421875","1.607421875","1.607421875"
"1686097","1.65625","1.65625","1.65625"
"1686650","1.751953125","1.751953125","1.751953125"
"1687203","1.587890625","1.587890625","1.587890625"
"1687756","1.513671875","1.513671875","1.513671875"
"1688309","1.49609375","1.49609375","1.49609375"
"1688862","1.67578125","1.67578125","1.67578125"
"1689415","1.67578125","1.67578125","1.67578125"
"1689968","1.52734375","1.52734375","1.52734375"
"1690521","1.697265625","1.697265625","1.697265625"
"1691074","1.525390625","1.525390625","1.525390625"
"1691627","1.681640625","1.681640625","1.681640625"
"1692180","1.658203125","1.658203125","1.658203125"
"1692733","1.5546875","1.5546875","1.5546875"
"1693286","1.673828125","1.673828125","1.673828125"
"1693839","1.599609375","1.599609375","1.599609375"
"1694392","1.537109375","1.537109375","1.537109375"
"1694945","1.634765625","1.634765625","1.634765625"
"1695498","1.7109375","1.7109375","1.7109375"
"1696051","1.626953125","1.626953125","1.626953125"
"1696604","1.693359375","1.693359375","1.693359375"
"1697157","1.541015625","1.541015625","1.541015625"
"1697710","1.736328125","1.736328125","1.736328125"
"1698263","1.701171875","1.701171875","1.701171875"
"1698816","1.646484375","1.646484375","1.646484375"
"1699369","1.77734375","1.77734375","1.77734375"
"1699922","1.701171875","1.701171875","1.701171875"
"1700475","1.82421875","1.82421875","1.82421875"
"1701028","1.822265625","1.822265625","1.822265625"
"1701581","1.57421875","1.57421875","1.57421875"
"1702134","1.607421875","1.607421875","1.607421875"
"1702687","1.86328125","1.86328125","1.86328125"
"1703240","1.8046875","1.8046875","1.8046875"
"1703793","1.673828125","1.673828125","1.673828125"
"1704346","1.681640625","1.681640625","1.681640625"
"1704899","1.7890625","1.7890625","1.7890625"
"1705452","1.701171875","1.701171875","1.701171875"
"1706005","1.6484375","1.6484375","1.6484375"
"1706558","1.89453125","1.89453125","1.89453125"
"1707111","1.75390625","1.75390625","1.75390625"
"1707664","1.560546875","1.560546875","1.560546875"
"1708217","1.609375","1.609375","1.609375"
"1708770","1.53125","1.53125","1.53125"
"1709323","1.701171875","1.701171875","1.701171875"
"1709876","1.53125","1.53125","1.53125"
"1710429","1.55078125","1.55078125","1.55078125"
"1710982","1.634765625","1.634765625","1.634765625"
"1711535","1.72265625","1.72265625","1.72265625"
"1712088","1.58203125","1.58203125","1.58203125"
"1712641","1.57421875","1.57421875","1.57421875"
"1713194","1.650390625","1.650390625","1.650390625"
"1713747","1.68359375","1.68359375","1.68359375"
"1714300","1.646484375","1.646484375","1.646484375"
"1714853","1.787109375","1.787109375","1.787109375"
"1715406","1.60546875","1.60546875","1.60546875"
"1715959","1.658203125","1.658203125","1.658203125"
"1716512","1.62890625","1.62890625","1.62890625"
"1717065","1.71484375","1.71484375","1.71484375"
"1717618","1.509765625","1.509765625","1.509765625"
"1718171","1.494140625","1.494140625","1.494140625"
"1718724","1.65234375","1.65234375","1.65234375"
"1719277","1.673828125","1.673828125","1.673828125"
"1719830","1.837890625","1.837890625","1.837890625"
"1720383","1.755859375","1.755859375","1.755859375"
"1720936","1.634765625","1.634765625","1.634765625"
"1721489","1.748046875","1.748046875","1.748046875"
"1722042","1.65234375","1.65234375","1.65234375"
"1722595","1.642578125","1.642578125","1.642578125"
"1723148","1.486328125","1.486328125","1.486328125"
"1723701","1.669921875","1.669921875","1.669921875"
"1724254","1.6875","1.6875","1.6875"
"1724807","1.587890625","1.587890625","1.587890625"
"1725360","1.52734375","1.52734375","1.52734375"
"1725913","1.603515625","1.603515625","1.603515625"
"1726466","1.671875","1.671875","1.671875"
"1727019","1.50390625","1.50390625","1.50390625"
"1727572","1.57421875","1.57421875","1.57421875"
"1728125","1.611328125","1.611328125","1.611328125"
"1728678","1.736328125","1.736328125","1.736328125"
"1729231","1.62109375","1.62109375","1.62109375"
"1729784","1.720703125","1.720703125","1.720703125"
"1730337","1.6015625","1.6015625","1.6015625"
"1730890","1.720703125","1.720703125","1.720703125"
"1731443","1.625","1.625","1.625"
"1731996","1.537109375","1.537109375","1.537109375"
"1732549","1.52734375","1.52734375","1.52734375"
"1733102","1.580078125","1.580078125","1.580078125"
"1733655","1.67578125","1.67578125","1.67578125"
"1734208","1.61328125","1.61328125","1.61328125"
"1734761","1.60546875","1.60546875","1.60546875"
"1735314","1.56640625","1.56640625","1.56640625"
"1735867","1.740234375","1.740234375","1.740234375"
